Time(s),Ch240-242,Ch245-247,Ch250-252,Ch255-257
29271,0.0223127,13.3764864,0.8620594,6.2694995
29272,0.0223127,13.3773033,0.8620594,6.2694995
29273,0.0223127,13.3773033,0.8620594,6.2694995
29274,0.0223127,13.3776692,0.8620594,6.2694995
29275,0.0223127,13.378245,0.8620594,6.2694995
29276,0.0223127,13.378245,0.8620594,6.2694995
29277,0.0223127,13.3785837,0.8620594,6.2694995
29278,0.0223127,13.3791237,0.8620594,6.2694995
29279,0.0223127,13.3803402,0.8620594,6.2694995
29280,0.0223127,13.3809481,0.8620594,6.2694995
29281,0.0223127,13.3809481,0.8620594,6.2694995
29282,0.0223127,13.3813373,0.8620594,6.2694995
29283,0.0223127,13.3813777,0.8620594,6.2694995
29284,0.0223127,13.3815784,0.8620594,6.2694995
29285,0.0223127,13.3817621,0.8620594,6.2694995
29286,0.0223127,13.3823802,0.8620594,6.2694995
29287,0.0223127,13.3824911,0.8620594,6.2694995
29288,0.0223127,13.3824911,0.8620594,6.2694995
29289,0.0223127,13.3824911,0.8620594,6.2694995
29290,0.0223127,13.3824911,0.8620594,6.2694995
29291,0.0223127,13.3826532,0.8620594,6.2694995
29292,0.0223127,13.3831429,0.8620594,6.2694995
29293,0.0223127,13.385933,0.8620594,6.270106
29294,0.0223127,13.3866784,0.8620594,6.270106
29295,0.0223127,13.3866784,0.8620594,6.270106
29296,0.0223127,13.3870687,0.8620594,6.270106
29297,0.0223127,13.3876871,0.8620594,6.270106
29298,0.0223127,13.3878203,0.8620594,6.270106
29299,0.0223127,13.3878203,0.8620594,6.270106
29300,0.0223127,13.3894899,0.8620594,6.270106
29301,0.0223127,13.3894899,0.8620594,6.270106
29302,0.0223127,13.3895692,0.8620594,6.270106
29303,0.0223127,13.390064,0.8620594,6.270106
29304,0.0223127,13.3916712,0.8620594,6.270106
29305,0.0223127,13.3916712,0.8620594,6.270106
29306,0.0223127,13.3916712,0.8620594,6.270106
29307,0.0223127,13.3921582,0.8620594,6.270106
29308,0.0223127,13.3921582,0.8620594,6.270106
29309,0.0223127,13.3922578,0.8620594,6.270106
29310,0.0223127,13.3925327,0.8620594,6.270106
29311,0.0223127,13.3930453,0.8620594,6.270106
29312,0.0223127,13.3939403,0.8620594,6.270106
29313,0.0223127,13.3940216,0.8620594,6.270106
29314,0.0223127,13.3940216,0.8620594,6.270106
29315,0.0223127,13.3940216,0.8620594,6.270106
29316,0.0223127,13.3940216,0.8620594,6.270106
29317,0.0223127,13.3944043,0.8620594,6.270106
29318,0.0223127,13.3944043,0.8620594,6.270106
29319,0.0223127,13.3944089,0.8620594,6.270106
29320,0.0223127,13.3944089,0.8620594,6.270106
29321,0.0223127,13.3944089,0.8620594,6.270106
29322,0.0223127,13.3944089,0.8620594,6.270106
29323,0.0223127,13.3944089,0.8620594,6.270106
29324,0.0223127,13.3944089,0.8620594,6.270106
29325,0.0223127,13.3944089,0.8620594,6.270106
29326,0.0223127,13.3944089,0.8620594,6.270106
29327,0.0223127,13.3944089,0.8620594,6.270106
29328,0.0223127,13.3944089,0.8620594,6.270106
29329,0.0223127,13.3944089,0.8620594,6.270106
29330,0.0223127,13.3944089,0.8620594,6.270106
29331,0.0223127,13.3944089,0.8620594,6.270106
29332,0.0223127,13.3944089,0.8620594,6.270106
29333,0.0223127,13.3944089,0.8620594,6.270106
29334,0.0223127,13.3944089,0.8620594,6.270106
29335,0.0223127,13.3944089,0.8620594,6.270106
29336,0.0223127,13.3944089,0.8620594,6.270106
29337,0.0223127,13.3944089,0.8620594,6.270106
29338,0.0223127,13.3965549,0.8620594,6.270106
29339,0.0223127,13.3965549,0.8620594,6.270106
29340,0.0223127,13.3976067,0.8620594,6.270106
29341,0.0223127,13.3976067,0.8620594,6.270106
29342,0.0223127,13.3976067,0.8620594,6.270106
29343,0.0223127,13.3979138,0.8620594,6.270106
29344,0.0223127,13.3988419,0.8620594,6.270106
29345,0.0223127,13.4016112,0.8625181,6.270106
29346,0.0223127,13.4016112,0.8625181,6.270106
29347,0.0223127,13.4016112,0.8625181,6.270106
29348,0.0223127,13.4016112,0.8625181,6.270106
29349,0.0223127,13.4021287,0.8625181,6.270106
29350,0.0223127,13.402456,0.8625181,6.270106
29351,0.0223127,13.4028571,0.8625181,6.270106
29352,0.0223127,13.4034809,0.8625181,6.270106
29353,0.0223127,13.4034809,0.8625181,6.270106
29354,0.0223127,13.4035494,0.8625181,6.270106
29355,0.0223127,13.4035494,0.8625181,6.270106
29356,0.0223127,13.4035494,0.8625181,6.270106
29357,0.0223127,13.4036519,0.8625181,6.270106
29358,0.0223127,13.4036935,0.8625181,6.270106
29359,0.0223127,13.4036935,0.8625181,6.270106
29360,0.0223127,13.4036935,0.8625181,6.270106
29361,0.0223127,13.4036935,0.8625181,6.270106
29362,0.0223127,13.4036935,0.8625181,6.270106
29363,0.0223127,13.4036935,0.8625181,6.270106
29364,0.0223127,13.4036935,0.8625181,6.270106
29365,0.0223127,13.4036935,0.8625181,6.270106
29366,0.0223127,13.4037548,0.8625181,6.270106
29367,0.0223127,13.4037548,0.8625181,6.270106
29368,0.0223127,13.4037548,0.8625181,6.270106
29369,0.0223127,13.4037548,0.8625181,6.270106
29370,0.0223127,13.4037548,0.8625181,6.270106
29371,0.0223127,13.4037548,0.8625181,6.270106
29372,0.0223127,13.4041234,0.8625181,6.270106
29373,0.0223127,13.4041234,0.8625181,6.270106
29374,0.0223127,13.4041234,0.8625181,6.270106
29375,0.0223127,13.4041234,0.8625181,6.270106
29376,0.0223127,13.4062081,0.8625181,6.270106
29377,0.0223127,13.4062081,0.8625181,6.270106
29378,0.0223127,13.4067693,0.8625181,6.270106
29379,0.0223127,13.4067693,0.8625181,6.270106
29380,0.0223127,13.4081205,0.8625181,6.270106
29381,0.0223127,13.4113849,0.8635381,6.2717947
29382,0.0223127,13.4116887,0.8635381,6.2717947
29383,0.0223127,13.4116887,0.8635381,6.2717947
29384,0.0223127,13.4126174,0.8635381,6.2717947
29385,0.0223127,13.4126174,0.8635381,6.2717947
29386,0.0223127,13.4126174,0.8635381,6.2717947
29387,0.0223127,13.414539,0.8635381,6.2717947
29388,0.0223127,13.414539,0.8635381,6.2717947
29389,0.0223127,13.414539,0.8635381,6.2717947
29390,0.0223127,13.414539,0.8635381,6.2717947
29391,0.0223127,13.414539,0.8635381,6.2717947
29392,0.0223127,13.4204438,0.8698249,6.2717947
29393,0.0223127,13.4204438,0.8698249,6.2717947
29394,0.0223127,13.4214297,0.8698249,6.2717947
29395,0.0223127,13.4214297,0.8698249,6.2717947
29396,0.0223127,13.4214297,0.8698249,6.2717947
29397,0.0223127,13.4214297,0.8698249,6.2717947
29398,0.0223127,13.4214297,0.8698249,6.2717947
29399,0.0223127,13.4214548,0.8698249,6.2717947
29400,0.0223127,13.421491,0.8698249,6.2717947
29401,0.0223127,13.421491,0.8698249,6.2717947
29402,0.0223127,13.421491,0.8698249,6.2717947
29403,0.0223127,13.4226957,0.8698249,6.2717947
29404,0.0223127,13.4238141,0.8698249,6.2717947
29405,0.0223127,13.4238141,0.8698249,6.2717947
29406,0.0223127,13.4240596,0.8698249,6.2717947
29407,0.0223127,13.4240596,0.8698249,6.2717947
29408,0.0223127,13.4240596,0.8698249,6.2717947
29409,0.0223127,13.4240596,0.8698249,6.2717947
29410,0.0223127,13.4240596,0.8698249,6.2717947
29411,0.0223127,13.4241945,0.8698249,6.2717947
29412,0.0223127,13.4249427,0.8698249,6.2717947
29413,0.0223127,13.4253204,0.8698249,6.2717947
29414,0.0223127,13.4253204,0.8698249,6.2717947
29415,0.0223127,13.4262969,0.8698249,6.2717947
29416,0.0223127,13.4262969,0.8698249,6.2717947
29417,0.0223127,13.4262969,0.8698249,6.2717947
29418,0.0223127,13.4267542,0.8698249,6.2717947
29419,0.0223127,13.4311422,0.8774483,6.2729879
29420,0.0223127,13.4311422,0.8774483,6.2729879
29421,0.0223127,13.4311422,0.8774483,6.2729879
29422,0.0223127,13.4323476,0.8774483,6.2729879
29423,0.0223127,13.4369151,0.8800579,6.2749104
29424,0.0223127,13.4383176,0.8800579,6.2749104
29425,0.0223127,13.4383176,0.8800579,6.2749104
29426,0.0223127,13.4383176,0.8800579,6.2749104
29427,0.0223127,13.438553,0.8800579,6.2749104
29428,0.0223127,13.4389481,0.8800579,6.2749104
29429,0.0223127,13.4390596,0.8800579,6.2749104
29430,0.0223127,13.4390596,0.8800579,6.2749104
29431,0.0223127,13.4390596,0.8800579,6.2749104
29432,0.0223127,13.4393318,0.8800579,6.2749104
29433,0.0223127,13.4393318,0.8800579,6.2749104
29434,0.0223127,13.4393318,0.8800579,6.2749104
29435,0.0223127,13.4412864,0.8810933,6.2749104
29436,0.0223127,13.4412864,0.8810933,6.2749104
29437,0.0223127,13.4412864,0.8810933,6.2749104
29438,0.0223127,13.4412864,0.8810933,6.2749104
29439,0.0223127,13.4412864,0.8810933,6.2749104
29440,0.0223127,13.4412864,0.8810933,6.2749104
29441,0.0223127,13.4412864,0.8810933,6.2749104
29442,0.0223127,13.4412864,0.8810933,6.2749104
29443,0.0223127,13.4412864,0.8810933,6.2749104
29444,0.0223127,13.4412864,0.8810933,6.2749104
29445,0.0223127,13.4412864,0.8810933,6.2749104
29446,0.0223127,13.4413297,0.8810933,6.2749104
29447,0.0223127,13.4413297,0.8810933,6.2749104
29448,0.0223127,13.4413297,0.8810933,6.2749104
29449,0.0223127,13.4413297,0.8810933,6.2749104
29450,0.0223127,13.4413297,0.8810933,6.2749104
29451,0.0223127,13.4413297,0.8810933,6.2749104
29452,0.0223127,13.4413297,0.8810933,6.2749104
29453,0.0223127,13.4413297,0.8810933,6.2749104
29454,0.0223127,13.4413297,0.8810933,6.2749104
29455,0.0223127,13.4419689,0.8810933,6.2749104
29456,0.0223127,13.4419689,0.8810933,6.2749104
29457,0.0223127,13.4419689,0.8810933,6.2749104
29458,0.0223127,13.4419689,0.8810933,6.2749104
29459,0.0223127,13.4419689,0.8810933,6.2749104
29460,0.0223127,13.4419689,0.8810933,6.2749104
29461,0.0223127,13.4419689,0.8810933,6.2749104
29462,0.0223127,13.4419689,0.8810933,6.2749104
29463,0.0223127,13.4419689,0.8810933,6.2749104
29464,0.0223127,13.4419689,0.8810933,6.2749104
29465,0.0223127,13.4419689,0.8810933,6.2749104
29466,0.0223127,13.44336,0.8812398,6.2749104
29467,0.0223127,13.44336,0.8812398,6.2749104
29468,0.0223127,13.44336,0.8812398,6.2749104
29469,0.0223127,13.44336,0.8812398,6.2749104
29470,0.0223127,13.44336,0.8812398,6.2749104
29471,0.0223127,13.4436576,0.8812398,6.2749104
29472,0.0223127,13.4436576,0.8812398,6.2749104
29473,0.0223127,13.4436576,0.8812398,6.2749104
29474,0.0223127,13.4436576,0.8812398,6.2749104
29475,0.0223127,13.4436576,0.8812398,6.2749104
29476,0.0223127,13.4436576,0.8812398,6.2749104
29477,0.0223127,13.4436576,0.8812398,6.2749104
29478,0.0223127,13.4450423,0.8812398,6.2749104
29479,0.0223127,13.4450423,0.8812398,6.2749104
29480,0.0223127,13.4450423,0.8812398,6.2749104
29481,0.0223127,13.4450423,0.8812398,6.2749104
29482,0.0223127,13.4450423,0.8812398,6.2749104
29483,0.0223127,13.4450423,0.8812398,6.2749104
29484,0.0223127,13.4450423,0.8812398,6.2749104
29485,0.0223127,13.4450423,0.8812398,6.2749104
29486,0.0223127,13.4454391,0.8812398,6.2749104
29487,0.0223127,13.4461779,0.8812398,6.2749104
29488,0.0223127,13.4461779,0.8812398,6.2749104
29489,0.0223127,13.4461779,0.8812398,6.2749104
29490,0.0223127,13.4461779,0.8812398,6.2749104
29491,0.0223127,13.4461914,0.8812398,6.2749104
29492,0.0223127,13.4461914,0.8812398,6.2749104
29493,0.0223127,13.4461914,0.8812398,6.2749104
29494,0.0223127,13.447542,0.8812398,6.2749104
29495,0.0223127,13.447542,0.8812398,6.2749104
29496,0.0223127,13.447542,0.8812398,6.2749104
29497,0.0223127,13.447542,0.8812398,6.2749104
29498,0.0223127,13.447542,0.8812398,6.2749104
29499,0.0223127,13.447542,0.8812398,6.2749104
29500,0.0223127,13.447542,0.8812398,6.2749104
29501,0.0223127,13.447542,0.8812398,6.2749104
29502,0.0223127,13.447542,0.8812398,6.2749104
29503,0.0223127,13.4502049,0.8826146,6.2749104
29504,0.0223127,13.4502049,0.8826146,6.2749104
29505,0.0223127,13.4502049,0.8826146,6.2749104
29506,0.0223127,13.4502049,0.8826146,6.2749104
29507,0.0223127,13.4511154,0.8826146,6.2749104
29508,0.0223127,13.4511154,0.8826146,6.2749104
29509,0.0223127,13.4511154,0.8826146,6.2749104
29510,0.0223127,13.452362,0.8826146,6.2749104
29511,0.0223127,13.452362,0.8826146,6.2749104
29512,0.0223127,13.4525191,0.8826146,6.2749104
29513,0.0223127,13.4525191,0.8826146,6.2749104
29514,0.0223127,13.4526443,0.8826146,6.2749104
29515,0.0223127,13.4526443,0.8826146,6.2749104
29516,0.0223127,13.4526443,0.8826146,6.2749104
29517,0.0223127,13.4526443,0.8826146,6.2749104
29518,0.0223127,13.4526443,0.8826146,6.2749104
29519,0.0223127,13.4526443,0.8826146,6.2749104
29520,0.0223127,13.4526443,0.8826146,6.2749104
29521,0.0223127,13.4526443,0.8826146,6.2749104
29522,0.0223127,13.4526443,0.8826146,6.2749104
29523,0.0223127,13.4526443,0.8826146,6.2749104
29524,0.0223127,13.4526443,0.8826146,6.2749104
29525,0.0223127,13.4541725,0.8826146,6.2749104
29526,0.0223127,13.4543252,0.8826146,6.2749104
29527,0.0223127,13.4543252,0.8826146,6.2749104
29528,0.0223127,13.4543252,0.8826146,6.2749104
29529,0.0223127,13.4543252,0.8826146,6.2749104
29530,0.0223127,13.4546882,0.8826146,6.2749104
29531,0.0223127,13.4546882,0.8826146,6.2749104
29532,0.0223127,13.4546882,0.8826146,6.2749104
29533,0.0223127,13.4546882,0.8826146,6.2749104
29534,0.0223127,13.4546882,0.8826146,6.2749104
29535,0.0223127,13.4546882,0.8826146,6.2749104
29536,0.0223127,13.4546882,0.8826146,6.2749104
29537,0.0223127,13.4546882,0.8826146,6.2749104
29538,0.0223127,13.4546882,0.8826146,6.2749104
29539,0.0223127,13.4546882,0.8826146,6.2749104
29540,0.0223127,13.4546882,0.8826146,6.2749104
29541,0.0223127,13.4546882,0.8826146,6.2749104
29542,0.0223127,13.4546882,0.8826146,6.2749104
29543,0.0223127,13.4550805,0.8826146,6.2749104
29544,0.0223127,13.4550805,0.8826146,6.2749104
29545,0.0223127,13.4550805,0.8826146,6.2749104
29546,0.0223127,13.4550805,0.8826146,6.2749104
29547,0.0223127,13.4550805,0.8826146,6.2749104
29548,0.0223127,13.4596647,0.8865762,6.2782268
29549,0.0223127,13.4600069,0.8865762,6.2782268
29550,0.0223127,13.4600069,0.8865762,6.2782268
29551,0.0223127,13.4600521,0.8865762,6.2782268
29552,0.0223127,13.4600521,0.8865762,6.2782268
29553,0.0223127,13.4600521,0.8865762,6.2782268
29554,0.0223127,13.4629493,0.8869249,6.2792607
29555,0.0223127,13.4629493,0.8869249,6.2792607
29556,0.0223127,13.4629493,0.8869249,6.2792607
29557,0.0223127,13.4629493,0.8869249,6.2792607
29558,0.0223127,13.4667384,0.8904038,6.2809371
29559,0.0223127,13.4667384,0.8904038,6.2809371
29560,0.0223127,13.4667384,0.8904038,6.2809371
29561,0.0223127,13.4667384,0.8904038,6.2809371
29562,0.0223127,13.4667384,0.8904038,6.2809371
29563,0.0223127,13.4667384,0.8904038,6.2809371
29564,0.0223127,13.4667384,0.8904038,6.2809371
29565,0.0223127,13.4667384,0.8904038,6.2809371
29566,0.0223127,13.4667384,0.8904038,6.2809371
29567,0.0223127,13.4667384,0.8904038,6.2809371
29568,0.0223127,13.4667384,0.8904038,6.2809371
29569,0.0223127,13.4667384,0.8904038,6.2809371
29570,0.0223127,13.4667384,0.8904038,6.2809371
29571,0.0223127,13.4667384,0.8904038,6.2809371
29572,0.0223127,13.4667384,0.8904038,6.2809371
29573,0.0223127,13.4667384,0.8904038,6.2809371
29574,0.0223127,13.4667384,0.8904038,6.2809371
29575,0.0223127,13.4667384,0.8904038,6.2809371
29576,0.0223127,13.4667384,0.8904038,6.2809371
29577,0.0223127,13.4667384,0.8904038,6.2809371
29578,0.0223127,13.4667384,0.8904038,6.2809371
29579,0.0223127,13.4668938,0.8904038,6.2809371
29580,0.0223127,13.4668938,0.8904038,6.2809371
29581,0.0223127,13.4668938,0.8904038,6.2809371
29582,0.0223127,13.4668938,0.8904038,6.2809371
29583,0.0223127,13.4668938,0.8904038,6.2809371
29584,0.0223127,13.4668938,0.8904038,6.2809371
29585,0.0223127,13.4668938,0.8904038,6.2809371
29586,0.0223127,13.4668938,0.8904038,6.2809371
29587,0.0223127,13.4668938,0.8904038,6.2809371
29588,0.0223127,13.4668938,0.8904038,6.2809371
29589,0.0223127,13.4668938,0.8904038,6.2809371
29590,0.0223127,13.4668938,0.8904038,6.2809371
29591,0.0223127,13.4668938,0.8904038,6.2809371
29592,0.0223127,13.4668938,0.8904038,6.2809371
29593,0.0223127,13.4668938,0.8904038,6.2809371
29594,0.0223127,13.4668938,0.8904038,6.2809371
29595,0.0223127,13.4668938,0.8904038,6.2809371
29596,0.0223127,13.4668938,0.8904038,6.2809371
29597,0.0223127,13.4668938,0.8904038,6.2809371
29598,0.0223127,13.4668938,0.8904038,6.2809371
29599,0.0223127,13.4668938,0.8904038,6.2809371
29600,0.0223127,13.4668938,0.8904038,6.2809371
29601,0.0223127,13.4668938,0.8904038,6.2809371
29602,0.0223127,13.4668938,0.8904038,6.2809371
29603,0.0223127,13.4668938,0.8904038,6.2809371
29604,0.0223127,13.4668938,0.8904038,6.2809371
29605,0.0223127,13.4668938,0.8904038,6.2809371
29606,0.0223127,13.4668938,0.8904038,6.2809371
29607,0.0223127,13.4668938,0.8904038,6.2809371
29608,0.0223127,13.4668938,0.8904038,6.2809371
29609,0.0223127,13.4668938,0.8904038,6.2809371
29610,0.0223127,13.4668938,0.8904038,6.2809371
29611,0.0223127,13.4668938,0.8904038,6.2809371
29612,0.0223127,13.4668938,0.8904038,6.2809371
29613,0.0223127,13.4668938,0.8904038,6.2809371
29614,0.0223127,13.4668938,0.8904038,6.2809371
29615,0.0223127,13.4668938,0.8904038,6.2809371
29616,0.0223127,13.4668938,0.8904038,6.2809371
29617,0.0223127,13.4675411,0.8904038,6.2809371
29618,0.0223127,13.4675411,0.8904038,6.2809371
29619,0.0223127,13.4675411,0.8904038,6.2809371
29620,0.0223127,13.4676856,0.8904038,6.2809371
29621,0.0223127,13.4676856,0.8904038,6.2809371
29622,0.0223127,13.4676856,0.8904038,6.2809371
29623,0.0223127,13.4676856,0.8904038,6.2809371
29624,0.0223127,13.4676856,0.8904038,6.2809371
29625,0.0223127,13.4676856,0.8904038,6.2809371
29626,0.0223127,13.4676856,0.8904038,6.2809371
29627,0.0223127,13.4676856,0.8904038,6.2809371
29628,0.0223127,13.4676856,0.8904038,6.2809371
29629,0.0223127,13.4676856,0.8904038,6.2809371
29630,0.0223127,13.4676856,0.8904038,6.2809371
29631,0.0223127,13.4676856,0.8904038,6.2809371
29632,0.0223127,13.4679453,0.8904038,6.2809371
29633,0.0223127,13.4679453,0.8904038,6.2809371
29634,0.0223127,13.4679453,0.8904038,6.2809371
29635,0.0223127,13.4679453,0.8904038,6.2809371
29636,0.0223127,13.4679453,0.8904038,6.2809371
29637,0.0223127,13.4679453,0.8904038,6.2809371
29638,0.0223127,13.4679453,0.8904038,6.2809371
29639,0.0223127,13.4679453,0.8904038,6.2809371
29640,0.0223127,13.4679453,0.8904038,6.2809371
29641,0.0223127,13.4679453,0.8904038,6.2809371
29642,0.0223127,13.4685374,0.8904038,6.2809371
29643,0.0223127,13.4685374,0.8904038,6.2809371
29644,0.0223127,13.4685374,0.8904038,6.2809371
29645,0.0223127,13.4685374,0.8904038,6.2809371
29646,0.0223127,13.4685374,0.8904038,6.2809371
29647,0.0223127,13.4685374,0.8904038,6.2809371
29648,0.0223127,13.4685374,0.8904038,6.2809371
29649,0.0223127,13.4704842,0.8904038,6.2809371
29650,0.0223127,13.4704842,0.8904038,6.2809371
29651,0.0223127,13.4704842,0.8904038,6.2809371
29652,0.0223127,13.4704842,0.8904038,6.2809371
29653,0.0223127,13.4704842,0.8904038,6.2809371
29654,0.0223127,13.4708404,0.8904038,6.2809371
29655,0.0223127,13.4708404,0.8904038,6.2809371
29656,0.0223127,13.4708404,0.8904038,6.2809371
29657,0.0223127,13.4708404,0.8904038,6.2809371
29658,0.0223127,13.4708404,0.8904038,6.2809371
29659,0.0223127,13.4708404,0.8904038,6.2809371
29660,0.0223127,13.4708404,0.8904038,6.2809371
29661,0.0223127,13.4708404,0.8904038,6.2809371
29662,0.0223127,13.4708404,0.8904038,6.2809371
29663,0.0223127,13.4708404,0.8904038,6.2809371
29664,0.0223127,13.4708404,0.8904038,6.2809371
29665,0.0223127,13.4708404,0.8904038,6.2809371
29666,0.0223127,13.4712726,0.8904038,6.2809371
29667,0.0223127,13.4712726,0.8904038,6.2809371
29668,0.0223127,13.471554,0.8904038,6.2809371
29669,0.0223127,13.4716931,0.8904038,6.2809371
29670,0.0223127,13.4716931,0.8904038,6.2809371
29671,0.0223127,13.4716931,0.8904038,6.2809371
29672,0.0223127,13.4716931,0.8904038,6.2809371
29673,0.0223127,13.4716931,0.8904038,6.2809371
29674,0.0223127,13.4716931,0.8904038,6.2809371
29675,0.0223127,13.4716931,0.8904038,6.2809371
29676,0.0223127,13.4716931,0.8904038,6.2809371
29677,0.0223127,13.4716931,0.8904038,6.2809371
29678,0.0223127,13.4716931,0.8904038,6.2809371
29679,0.0223127,13.4716931,0.8904038,6.2809371
29680,0.0223127,13.4716931,0.8904038,6.2809371
29681,0.0223127,13.4716931,0.8904038,6.2809371
29682,0.0223127,13.4716931,0.8904038,6.2809371
29683,0.0223127,13.4716931,0.8904038,6.2809371
29684,0.0223127,13.4716931,0.8904038,6.2809371
29685,0.0223127,13.4716931,0.8904038,6.2809371
29686,0.0223127,13.4716931,0.8904038,6.2809371
29687,0.0223127,13.4716931,0.8904038,6.2809371
29688,0.0223127,13.4716931,0.8904038,6.2809371
29689,0.0223127,13.4716931,0.8904038,6.2809371
29690,0.0223127,13.4716931,0.8904038,6.2809371
29691,0.0223127,13.4716931,0.8904038,6.2809371
29692,0.0223127,13.4716931,0.8904038,6.2809371
29693,0.0223127,13.473744,0.8904038,6.2809371
29694,0.0223127,13.473744,0.8904038,6.2809371
29695,0.0223127,13.473744,0.8904038,6.2809371
29696,0.0223127,13.473744,0.8904038,6.2809371
29697,0.0223127,13.473744,0.8904038,6.2809371
29698,0.0223127,13.473744,0.8904038,6.2809371
29699,0.0223127,13.473744,0.8904038,6.2809371
29700,0.0223127,13.473744,0.8904038,6.2809371
29701,0.0223127,13.473744,0.8904038,6.2809371
29702,0.0223127,13.473744,0.8904038,6.2809371
29703,0.0223127,13.473744,0.8904038,6.2809371
29704,0.0223127,13.473807,0.8904038,6.2809371
29705,0.0223127,13.473807,0.8904038,6.2809371
29706,0.0223127,13.473807,0.8904038,6.2809371
29707,0.0223127,13.473807,0.8904038,6.2809371
29708,0.0223127,13.473807,0.8904038,6.2809371
29709,0.0223127,13.473807,0.8904038,6.2809371
29710,0.0223127,13.473807,0.8904038,6.2809371
29711,0.0223127,13.473807,0.8904038,6.2809371
29712,0.0223127,13.473807,0.8904038,6.2809371
29713,0.0223127,13.4739123,0.8904038,6.2809371
29714,0.0223127,13.4739123,0.8904038,6.2809371
29715,0.0223127,13.4739123,0.8904038,6.2809371
29716,0.0223127,13.4739123,0.8904038,6.2809371
29717,0.0223127,13.4739123,0.8904038,6.2809371
29718,0.0223127,13.4739123,0.8904038,6.2809371
29719,0.0223127,13.4739123,0.8904038,6.2809371
29720,0.0223127,13.4739123,0.8904038,6.2809371
29721,0.0223127,13.4739123,0.8904038,6.2809371
29722,0.0223127,13.4739123,0.8904038,6.2809371
29723,0.0223127,13.4739123,0.8904038,6.2837499
29724,0.0223127,13.4739123,0.8904038,6.2837499
29725,0.0223127,13.4739123,0.8904038,6.2837499
29726,0.0223127,13.4739123,0.8904038,6.2837499
29727,0.0223127,13.4739123,0.8904038,6.2837499
29728,0.0223127,13.4739123,0.8904038,6.2837499
29729,0.0223127,13.4739123,0.8904038,6.2837499
29730,0.0223127,13.4748502,0.8904038,6.2837499
29731,0.0223127,13.4748502,0.8904038,6.2837499
29732,0.0223127,13.4748502,0.8904038,6.2837499
29733,0.0223127,13.4756003,0.8904038,6.2837499
29734,0.0223127,13.4756003,0.8904038,6.2837499
29735,0.0223127,13.4756003,0.8904038,6.2837499
29736,0.0223127,13.4756003,0.8904038,6.2837499
29737,0.0223127,13.4756003,0.8904038,6.2837499
29738,0.0223127,13.4756003,0.8904038,6.2837499
29739,0.0223127,13.4756003,0.8904038,6.2837499
29740,0.0223127,13.4756003,0.8904038,6.2837499
29741,0.0223127,13.4756003,0.8904038,6.2837499
29742,0.0223127,13.4756003,0.8904038,6.2837499
29743,0.0223127,13.4756003,0.8904038,6.2837499
29744,0.0223127,13.4756799,0.8904038,6.2837499
29745,0.0223127,13.4756799,0.8904038,6.2837499
29746,0.0223127,13.4756799,0.8904038,6.2837499
29747,0.0223127,13.4756799,0.8904038,6.2837499
29748,0.0223127,13.4762412,0.8904038,6.2837499
29749,0.0223127,13.4762412,0.8904038,6.2837499
29750,0.0223127,13.4762412,0.8904038,6.2837499
29751,0.0223127,13.4762412,0.8904038,6.2837499
29752,0.0223127,13.4762412,0.8904038,6.2837499
29753,0.0223127,13.4762412,0.8904038,6.2837499
29754,0.0223127,13.4762412,0.8904038,6.2837499
29755,0.0223127,13.4762412,0.8904038,6.2837499
29756,0.0223127,13.4762412,0.8904038,6.2837499
29757,0.0223127,13.4762412,0.8904038,6.2837499
29758,0.0223127,13.4762412,0.8904038,6.2837499
29759,0.0223127,13.4762412,0.8904038,6.2837499
29760,0.0223127,13.4762412,0.8904038,6.2837499
29761,0.0223127,13.4762412,0.8904038,6.2837499
29762,0.0223127,13.4762412,0.8904038,6.2837499
29763,0.0223127,13.4762412,0.8904038,6.2837499
29764,0.0223127,13.4762412,0.8904038,6.2837499
29765,0.0223127,13.4762412,0.8904038,6.2837499
29766,0.0223127,13.4762412,0.8904038,6.2837499
29767,0.0223127,13.4762412,0.8904038,6.2837499
29768,0.0223127,13.4762412,0.8904038,6.2837499
29769,0.0223127,13.4762412,0.8904038,6.2837499
29770,0.0223127,13.4762412,0.8904038,6.2837499
29771,0.0223127,13.4762412,0.8904038,6.2837499
29772,0.0223127,13.4762412,0.8904038,6.2837499
29773,0.0223127,13.4762412,0.8904038,6.2837499
29774,0.0223127,13.4762412,0.8904038,6.2837499
29775,0.0223127,13.4762412,0.8904038,6.2837499
29776,0.0223127,13.4762412,0.8904038,6.2837499
29777,0.0223127,13.4762412,0.8904038,6.2837499
29778,0.0223127,13.4762412,0.8904038,6.2837499
29779,0.0223127,13.4762412,0.8904038,6.2837499
29780,0.0223127,13.4762412,0.8904038,6.2837499
29781,0.0223127,13.4762412,0.8904038,6.2837499
29782,0.0223127,13.4762412,0.8904038,6.2837499
29783,0.0223127,13.4762412,0.8904038,6.2837499
29784,0.0223127,13.4762412,0.8904038,6.2837499
29785,0.0223127,13.4762412,0.8904038,6.2837499
29786,0.0223127,13.4762412,0.8904038,6.2837499
29787,0.0223127,13.4762412,0.8904038,6.2837499
29788,0.0223127,13.4762412,0.8904038,6.2837499
29789,0.0223127,13.4762501,0.8904038,6.2837499
29790,0.0223127,13.4762501,0.8904038,6.2837499
29791,0.0223127,13.4762501,0.8904038,6.2837499
29792,0.0223127,13.4762501,0.8904038,6.2837499
