PWP,H3,,MS,H3,,VWC,H3
15:41.0,1.1292,,,,,,
15:42.0,1.12904,,,,,,
15:43.0,1.129,,,,,,
15:44.0,1.129,,,,,,
15:45.0,1.12923,,,,,,
15:46.0,1.12907,,,,,,
15:47.0,1.12881,,,,,,
15:48.0,1.12913,,,,,,
15:49.0,1.12865,,,,,,
15:50.0,1.12854,,,,,,
15:51.0,1.1288,,,,,,
15:52.0,1.12851,,,,,,
15:53.0,1.12883,,,,,,
15:54.0,1.1286,,,,,,
15:55.0,1.12846,,,,,,
15:56.0,1.12884,,,,,,
15:57.0,1.12897,,,,,,
15:58.0,1.12875,,,,,,
15:59.0,1.12828,,,,,,
16:00.0,1.12826,,,,,,
16:01.0,1.12809,,,,,,
16:02.0,1.12797,,,,,,
16:03.0,1.12812,,,,,,
16:04.0,1.12776,,,,,,
16:05.0,1.12827,,,,,,
16:06.0,1.12797,,,,,,
16:07.0,1.12769,,,,,,
16:08.0,1.12765,,,,,,
16:09.0,1.12845,,,,,,
16:10.0,1.12798,,,,,,
16:11.0,1.12785,,,,,,
16:12.0,1.12785,,,,,,
16:13.0,1.12764,,,,,,
16:14.0,1.12717,,,,,,
16:15.0,1.12718,,,,,,
16:16.0,1.12766,,,,,,
16:17.0,1.12761,,,,,,
16:18.0,1.12744,,,,,,
16:19.0,1.1274,,,,,,
16:20.0,1.1273,,,,,,
16:21.0,1.12714,,,,,,
16:22.0,1.12703,,,,,,
16:23.0,1.12735,,,,,,
16:24.0,1.12707,,,,,,
16:25.0,1.12699,,,,,,
16:26.0,1.12673,,,,,,
16:27.0,1.12673,,,,,,
16:28.0,1.12692,,,,,,
16:29.0,1.12704,,,,,,
16:30.0,1.12674,,,,,,
16:31.0,1.12641,,,,,,
16:32.0,1.1268,,,,,,
16:33.0,1.12668,,,,,,
16:34.0,1.12659,,,,,,
16:35.0,1.12626,,,,,,
16:36.0,1.12645,,,,,,
16:37.0,1.1266,,,,,,
16:38.0,1.12639,,,,,,
16:39.0,1.12636,,,,,,
16:40.0,1.12602,,,,,,
16:41.0,1.12618,,,,,,
16:42.0,1.1261,,,,,,
16:43.0,1.12611,,,,,,
16:44.0,1.12574,,,,,,
16:45.0,1.12613,,,,,,
16:46.0,1.12605,,,,,,
16:47.0,1.12527,,,,,,
16:48.0,1.12539,,,,,,
16:49.0,1.12511,,,,,,
16:50.0,1.1252,,,,,,
16:51.0,1.12583,,,,,,
16:52.0,1.12568,,,,,,
16:53.0,1.1256,,,,,,
16:54.0,1.12587,,,,,,
16:55.0,1.12548,,,,,,
16:56.0,1.12549,,,,,,
16:57.0,1.12573,,,,,,
16:58.0,1.12533,,,,,,
16:59.0,1.12566,,,,,,
17:00.0,1.12557,,,,,,
17:01.0,1.12554,,,,,,
17:02.0,1.12567,,,,,,
17:03.0,1.12569,,,,,,
17:04.0,1.12547,,,,,,
17:05.0,1.12504,,,,,,
17:06.0,1.12531,,,,,,
17:07.0,1.12549,,,,,,
17:08.0,1.12614,,,,,,
17:09.0,1.12566,,,,,,
17:10.0,1.12559,,,,,,
17:11.0,1.12595,,,,,,
17:12.0,1.12573,,,,,,
17:13.0,1.12562,,,,,,
17:14.0,1.1245,,,,,,
17:15.0,1.12494,,,,,,
17:16.0,1.12508,,,,,,
17:17.0,1.12527,,,,,,
17:18.0,1.12528,,,,,,
17:19.0,1.12515,,,,,,
17:20.0,1.12508,,,,,,
17:21.0,1.125,,,,,,
17:22.0,1.12545,,,,,,
17:23.0,1.12517,,,,,,
17:24.0,1.12531,,,,,,
17:25.0,1.12507,,,,,,
17:26.0,1.12555,,,,,,
17:27.0,1.12552,,,,,,
17:28.0,1.12517,,,,,,
17:29.0,1.1254,,,,,,
17:30.0,1.12537,,,,,,
17:31.0,1.1252,,,,,,
17:32.0,1.12473,,,,,,
17:33.0,1.12511,,,,,,
17:34.0,1.1246,,,,,,
17:35.0,1.12477,,,,,,
17:36.0,1.12509,,,,,,
17:37.0,1.12455,,,,,,
17:38.0,1.12486,,,,,,
17:39.0,1.12504,,,,,,
17:40.0,1.12463,,,,,,
17:41.0,1.12477,,,,,,
17:42.0,1.12465,,,,,,
17:43.0,1.12468,,,,,,
17:44.0,1.12479,,,,,,
17:45.0,1.12471,,,,,,
17:46.0,1.12471,,,,,,
17:47.0,1.12452,,,,,,
17:48.0,1.12479,,,,,,
17:49.0,1.12487,,,,,,
17:50.0,1.12452,,,,,,
17:51.0,1.12477,,,,,,
17:52.0,1.12412,,,,,,
17:53.0,1.12425,,,,,,
17:54.0,1.12456,,,,,,
17:55.0,1.12451,,,,,,
17:56.0,1.12439,,,,,,
17:57.0,1.12427,,,,,,
17:58.0,1.12451,,,,,,
17:59.0,1.12465,,,,,,
18:00.0,1.12443,,,,,,
18:01.0,1.12436,,,,,,
18:02.0,1.12394,,,,,,
18:03.0,1.12381,,,,,,
18:04.0,1.12407,,,,,,
18:05.0,1.12401,,,,,,
18:06.0,1.12385,,,,,,
18:07.0,1.12379,,,,,,
18:08.0,1.1239,,,,,,
18:09.0,1.12398,,,,,,
18:10.0,1.12402,,,,,,
18:11.0,1.12393,,,,,,
18:12.0,1.12366,,,,,,
18:13.0,1.12371,,,,,,
18:14.0,1.12324,,,,,,
18:15.0,1.12323,,,,,,
18:16.0,1.12353,,,,,,
18:17.0,1.12343,,,,,,
18:18.0,1.12305,,,,,,
18:19.0,1.12331,,,,,,
18:20.0,1.12314,,,,,,
18:21.0,1.12278,,,,,,
18:22.0,1.12294,,,,,,
18:23.0,1.123,,,,,,
18:24.0,1.12259,,,,,,
18:25.0,1.12291,,,,,,
18:26.0,1.12322,,,,,,
18:27.0,1.12288,,,,,,
18:28.0,1.12314,,,,,,
18:29.0,1.12298,,,,,,
18:30.0,1.1229,,,,,,
18:31.0,1.12258,,,,,,
18:32.0,1.1225,,,,,,
18:33.0,1.12268,,,,,,
18:34.0,1.12257,,,,,,
18:35.0,1.12229,,,,,,
18:36.0,1.12238,,,,,,
18:37.0,1.12261,,,,,,
18:38.0,1.12273,,,,,,
18:39.0,1.12276,,,,,,
18:40.0,1.1223,,,,,,
18:41.0,1.1223,,,,,,
18:42.0,1.12304,,,,,,
18:43.0,1.12249,,,,,,
18:44.0,1.12207,,,,,,
18:45.0,1.12229,,,,,,
18:46.0,1.12246,,,,,,
18:47.0,1.12247,,,,,,
18:48.0,1.12235,,,,,,
18:49.0,1.12225,,,,,,
18:50.0,1.12207,,,,,,
18:51.0,1.12191,,,,,,
18:52.0,1.12156,,,,,,
18:53.0,1.122,,,,,,
18:54.0,1.12227,,,,,,
18:55.0,1.12226,,,,,,
18:56.0,1.12184,,,,,,
18:57.0,1.12243,,,,,,
18:58.0,1.12199,,,,,,
18:59.0,1.12219,,,,,,
19:00.0,1.12218,,,,,,
19:01.0,1.12218,,,,,,
19:02.0,1.1223,,,,,,
19:03.0,1.12261,,,,,,
19:04.0,1.12244,,,,,,
19:05.0,1.12195,,,,,,
19:06.0,1.12193,,,,,,
19:07.0,1.12234,,,,,,
19:08.0,1.12212,,,,,,
19:09.0,1.12205,,,,,,
19:10.0,1.12212,,,,,,
19:11.0,1.12174,,,,,,
19:12.0,1.1221,,,,,,
19:13.0,1.1218,,,,,,
19:14.0,1.12188,,,,,,
19:15.0,1.12173,,,,,,
19:16.0,1.12212,,,,,,
19:17.0,1.1215,,,,,,
19:18.0,1.12192,,,,,,
19:19.0,1.12146,,,,,,
19:20.0,1.12132,,,,,,
19:21.0,1.12146,,,,,,
19:22.0,1.12124,,,,,,
19:23.0,1.12173,,,,,,
19:24.0,1.1219,,,,,,
19:25.0,1.12172,,,,,,
19:26.0,1.1215,,,,,,
19:27.0,1.12136,,,,,,
19:28.0,1.12115,,,,,,
19:29.0,1.12154,,,,,,
19:30.0,1.12168,,,,,,
19:31.0,1.12133,,,,,,
19:32.0,1.12139,,,,,,
19:33.0,1.12142,,,,,,
19:34.0,1.12166,,,,,,
19:35.0,1.12125,,,,,,
19:36.0,1.12119,,,,,,
19:37.0,1.1213,,,,,,
19:38.0,1.12148,,,,,,
19:39.0,1.12125,,,,,,
19:40.0,1.12114,,,,,,
19:41.0,1.12127,,,,,,
19:42.0,1.1213,,,,,,
19:43.0,1.12166,,,,,,
19:44.0,1.12129,,,,,,
19:45.0,1.12145,,,,,,
19:46.0,1.12147,,,,,,
19:47.0,1.12136,,,,,,
19:48.0,1.12144,,,,,,
19:49.0,1.12097,,,,,,
19:50.0,1.12134,,,,,,
19:51.0,1.1215,,,,,,
19:52.0,1.12154,,,,,,
19:53.0,1.12137,,,,,,
19:54.0,1.12148,,,,,,
19:55.0,1.12173,,,,,,
19:56.0,1.12178,,,,,,
19:57.0,1.12171,,,,,,
19:58.0,1.12178,,,,,,
19:59.0,1.12177,,,,,,
20:00.0,1.12177,,,,,,
20:01.0,1.1218,,,,,,
20:02.0,1.12169,,,,,,
20:03.0,1.12147,,,,,,
20:04.0,1.12176,,,,,,
20:05.0,1.12151,,,,,,
20:06.0,1.12145,,,,,,
20:07.0,1.12111,,,,,,
20:08.0,1.12095,,,,,,
20:09.0,1.12124,,,,,,
20:10.0,1.12139,,,,,,
20:11.0,1.12116,,,,,,
20:12.0,1.12154,,,,,,
20:13.0,1.1211,,,,,,
20:14.0,1.12103,,,,,,
20:15.0,1.12119,,,,,,
20:16.0,1.12121,,,,,,
20:17.0,1.12104,,,,,,
20:18.0,1.12097,,,,,,
20:19.0,1.12094,,,,,,
20:20.0,1.12101,,,,,,
20:21.0,1.12092,,,,,,
20:22.0,1.12118,,,,,,
20:23.0,1.12096,,,,,,
20:24.0,1.12082,,,,,,
20:25.0,1.12091,,,,,,
20:26.0,1.12052,,,,,,
20:27.0,1.12093,,,,,,
20:28.0,1.12113,,,,,,
20:29.0,1.12074,,,,,,
20:30.0,1.12054,,,,,,
20:31.0,1.12111,,,,,,
20:32.0,1.12094,,,,,,
20:33.0,1.12091,,,,,,
20:34.0,1.12097,,,,,,
20:35.0,1.12068,,,,,,
20:36.0,1.12097,,,,,,
20:37.0,1.12075,,,,,,
20:38.0,1.12101,,,,,,
20:39.0,1.12133,,,,,,
20:40.0,1.12125,,,,,,
20:41.0,1.12095,,,,,,
20:42.0,1.12117,,,,,,
20:43.0,1.1211,,,,,,
20:44.0,1.12106,,,,,,
20:45.0,1.12066,,,,,,
20:46.0,1.12071,,,,,,
20:47.0,1.12099,,,,,,
20:48.0,1.12105,,,,,,
20:49.0,1.12095,,,,,,
20:50.0,1.12109,,,,,,
20:51.0,1.12117,,,,,,
20:52.0,1.12121,,,,,,
20:53.0,1.12137,,,,,,
20:54.0,1.12136,,,,,,
20:55.0,1.12134,,,,,,
20:56.0,1.12139,,,,,,
20:57.0,1.12118,,,,,,
20:58.0,1.12128,,,,,,
20:59.0,1.12122,,,,,,
21:00.0,1.12106,,,,,,
21:01.0,1.12113,,,,,,
21:02.0,1.12139,,,,,,
21:03.0,1.12116,,,,,,
21:04.0,1.12107,,,,,,
21:05.0,1.1211,,,,,,
21:06.0,1.12127,,,,,,
21:07.0,1.12089,,,,,,
21:08.0,1.12083,,,,,,
21:09.0,1.12088,,,,,,
21:10.0,1.12062,,,,,,
21:11.0,1.12057,,,,,,
21:12.0,1.12117,,,,,,
21:13.0,1.12093,,,,,,
21:14.0,1.12104,,,,,,
21:15.0,1.12109,,,,,,
21:16.0,1.12078,,,,,,
21:17.0,1.12126,,,,,,
21:18.0,1.12077,,,,,,
21:19.0,1.12089,,,,,,
21:20.0,1.12119,,,,,,
21:21.0,1.12085,,,,,,
21:22.0,1.1208,,,,,,
21:23.0,1.12049,,,,,,
21:24.0,1.1205,,,,,,
21:25.0,1.12085,,,,,,
21:26.0,1.12009,,,,,,
21:27.0,1.1195,,,,,,
21:28.0,1.11988,,,,,,
21:29.0,1.11978,,,,,,
21:30.0,1.11974,,,,,,
21:31.0,1.12001,,,,,,
21:32.0,1.12012,,,,,,
21:33.0,1.11974,,,,,,
21:34.0,1.11983,,,,,,
21:35.0,1.11972,,,,,,
21:36.0,1.11955,,,,,,
21:37.0,1.1194,,,,,,
21:38.0,1.11937,,,,,,
21:39.0,1.11907,,,,,,
21:40.0,1.11873,,,,,,
21:41.0,1.11869,,,,,,
21:42.0,1.11886,,,,,,
21:43.0,1.11851,,,,,,
21:44.0,1.11806,,,,,,
21:45.0,1.11771,,,,,,
21:46.0,1.11794,,,,,,
21:47.0,1.11747,,,,,,
21:48.0,1.11752,,,,,,
21:49.0,1.11756,,,,,,
21:50.0,1.1169,,,,,,
21:51.0,1.11706,,,,,,
21:52.0,1.11708,,,,,,
21:53.0,1.11644,,,,,,
21:54.0,1.11672,,,,,,
21:55.0,1.11683,,,,,,
21:56.0,1.11626,,,,,,
21:57.0,1.1167,,,,,,
21:58.0,1.11609,,,,,,
21:59.0,1.11546,,,,,,
22:00.0,1.11538,,,,,,
22:01.0,1.1154,,,,,,
22:02.0,1.11477,,,,,,
22:03.0,1.11514,,,,,,
22:04.0,1.11536,,,,,,
22:05.0,1.11526,,,,,,
22:06.0,1.1149,,,,,,
22:07.0,1.11483,,,,,,
22:08.0,1.11445,,,,,,
22:09.0,1.11427,,,,,,
22:10.0,1.11393,,,,,,
22:11.0,1.11346,,,,,,
22:12.0,1.11402,,,,,,
22:13.0,1.11358,,,,,,
22:14.0,1.11367,,,,,,
22:15.0,1.11362,,,,,,
22:16.0,1.11305,,,,,,
22:17.0,1.11274,,,,,,
22:18.0,1.11264,,,,,,
22:19.0,1.11235,,,,,,
22:20.0,1.11221,,,,,,
22:21.0,1.11227,,,,,,
22:22.0,1.11196,,,,,,
22:23.0,1.11121,,,,,,
22:24.0,1.11123,,,,,,
22:25.0,1.11132,,,,,,
22:26.0,1.11146,,,,,,
22:27.0,1.1108,,,,,,
22:28.0,1.11106,,,,,,
22:29.0,1.11064,,,,,,
22:30.0,1.11032,,,,,,
22:31.0,1.11048,,,,,,
22:32.0,1.11047,,,,,,
22:33.0,1.11037,,,,,,
22:34.0,1.11066,,,,,,
22:35.0,1.11106,,,,,,
22:36.0,1.1109,,,,,,
22:37.0,1.11052,,,,,,
22:38.0,1.11062,,,,,,
22:39.0,1.11031,,,,,,
22:40.0,1.11018,,,,,,
22:41.0,1.10994,,,,,,
22:42.0,1.10942,,,,,,
22:43.0,1.10925,,,,,,
22:44.0,1.1089,,,,,,
22:45.0,1.1087,,,,,,
22:46.0,1.10866,,,,,,
22:47.0,1.10849,,,,,,
22:48.0,1.10833,,,,,,
22:49.0,1.10825,,,,,,
22:50.0,1.10813,,,,,,
22:51.0,1.10789,,,,,,
22:52.0,1.1075,,,,,,
22:53.0,1.10722,,,,,,
22:54.0,1.10745,,,,,,
22:55.0,1.10715,,,,,,
22:56.0,1.10694,,,,,,
22:57.0,1.10667,,,,,,
22:58.0,1.10639,,,,,,
22:59.0,1.10608,,,,,,
23:00.0,1.10607,,,,,,
23:01.0,1.10591,,,,,,
23:02.0,1.10576,,,,,,
23:03.0,1.10542,,,,,,
23:04.0,1.10537,,,,,,
23:05.0,1.10492,,,,,,
23:06.0,1.10464,,,,,,
23:07.0,1.10455,,,,,,
23:08.0,1.10396,,,,,,
23:09.0,1.1041,,,,,,
23:10.0,1.1042,,,,,,
23:11.0,1.10397,,,,,,
23:12.0,1.10351,,,,,,
23:13.0,1.10367,,,,,,
23:14.0,1.10378,,,,,,
23:15.0,1.10326,,,,,,
23:16.0,1.10346,,,,,,
23:17.0,1.1032,,,,,,
23:18.0,1.10297,,,,,,
23:19.0,1.10285,,,,,,
23:20.0,1.10303,,,,,,
23:21.0,1.10259,,,,,,
23:22.0,1.1029,,,,,,
23:23.0,1.10234,,,,,,
23:24.0,1.10192,,,,,,
23:25.0,1.10209,,,,,,
23:26.0,1.10203,,,,,,
23:27.0,1.10211,,,,,,
23:28.0,1.10192,,,,,,
23:29.0,1.10151,,,,,,
23:30.0,1.10135,,,,,,
23:31.0,1.10159,,,,,,
23:32.0,1.10138,,,,,,
23:33.0,1.10096,,,,,,
23:34.0,1.10112,,,,,,
23:35.0,1.10191,,,,,,
23:36.0,1.10142,,,,,,
23:37.0,1.10111,,,,,,
23:38.0,1.1015,,,,,,
23:39.0,1.10064,,,,,,
23:40.0,1.10052,,,,,,
23:41.0,1.10047,,,,,,
23:42.0,1.10047,,,,,,
23:43.0,1.10011,,,,,,
23:44.0,1.09994,,,,,,
23:45.0,1.09987,,,,,,
23:46.0,1.1002,,,,,,
23:47.0,1.1003,,,,,,
23:48.0,1.0997,,,,,,
23:49.0,1.09996,,,,,,
23:50.0,1.09961,,,,,,
23:51.0,1.09997,,,,,,
23:52.0,1.09934,,,,,,
23:53.0,1.0995,,,,,,
23:54.0,1.0992,,,,,,
23:55.0,1.09881,,,,,,
23:56.0,1.09909,,,,,,
23:57.0,1.09931,,,,,,
23:58.0,1.09878,,,,,,
23:59.0,1.09879,,,,,,
24:00.0,1.09876,,,,,,
24:01.0,1.09875,,,,,,
24:02.0,1.09863,,,,,,
24:03.0,1.09807,,,,,,
24:04.0,1.09776,,,,,,
24:05.0,1.09785,,,,,,
24:06.0,1.09799,,,,,,
24:07.0,1.09791,,,,,,
24:08.0,1.0976,,,,,,
24:09.0,1.09746,,,,,,
24:10.0,1.0977,,,,,,
24:11.0,1.09758,,,,,,
24:12.0,1.09777,,,,,,
24:13.0,1.09746,,,,,,
24:14.0,1.09708,,,,,,
24:15.0,1.09758,,,,,,
24:16.0,1.09736,,,,,,
24:17.0,1.09694,,,,,,
24:18.0,1.09718,,,,,,
24:19.0,1.09748,,,,,,
24:20.0,1.09756,,,,,,
24:21.0,1.09734,,,,,,
24:22.0,1.09716,,,,,,
24:23.0,1.0973,,,,,,
24:24.0,1.09737,,,,,,
24:25.0,1.0973,,,,,,
24:26.0,1.09695,,,,,,
24:27.0,1.09717,,,,,,
24:28.0,1.0972,,,,,,
24:29.0,1.0971,,,,,,
24:30.0,1.09737,,,,,,
24:31.0,1.09697,,,,,,
24:32.0,1.09705,,,,,,
24:33.0,1.09722,,,,,,
24:34.0,1.09704,,,,,,
24:35.0,1.09707,,,,,,
24:36.0,1.09678,,,,,,
24:37.0,1.09709,,,,,,
24:38.0,1.09695,,,,,,
24:39.0,1.09685,,,,,,
24:40.0,1.09687,,,,,,
24:41.0,1.09692,,,,,,
24:42.0,1.09675,,,,,,
24:43.0,1.09667,,,,,,
24:44.0,1.09631,,,,,,
24:45.0,1.09625,,,,,,
24:46.0,1.09631,,,,,,
24:47.0,1.09644,,,,,,
24:48.0,1.09615,,,,,,
24:49.0,1.09612,,,,,,
24:50.0,1.09613,,,,,,
24:51.0,1.09641,,,,,,
24:52.0,1.09628,,,,,,
24:53.0,1.09661,,,,,,
24:54.0,1.09631,,,,,,
24:55.0,1.09647,,,,,,
24:56.0,1.09635,,,,,,
24:57.0,1.09668,,,,,,
24:58.0,1.09662,,,,,,
24:59.0,1.09657,,,,,,
25:00.0,1.0964,,,,,,
25:01.0,1.09626,,,,,,
25:02.0,1.09646,,,,,,
25:03.0,1.0965,,,,,,
25:04.0,1.09631,,,,,,
25:05.0,1.09632,,,,,,
25:06.0,1.09592,,,,,,
25:07.0,1.09608,,,,,,
25:08.0,1.09612,,,,,,
25:09.0,1.09607,,,,,,
25:10.0,1.09649,,,,,,
25:11.0,1.0961,,,,,,
25:12.0,1.09625,,,,,,
25:13.0,1.09615,,,,,,
25:14.0,1.0965,,,,,,
25:15.0,1.09644,,,,,,
25:16.0,1.09575,,,,,,
25:17.0,1.09622,,,,,,
25:18.0,1.09603,,,,,,
25:19.0,1.09566,,,,,,
25:20.0,1.09566,,,,,,
25:21.0,1.09573,,,,,,
25:22.0,1.09626,,,,,,
25:23.0,1.09653,,,,,,
25:24.0,1.09645,,,,,,
25:25.0,1.09638,,,,,,
25:26.0,1.09641,,,,,,
25:27.0,1.09634,,,,,,
25:28.0,1.09663,,,,,,
25:29.0,1.09685,,,,,,
25:30.0,1.09657,,,,,,
25:31.0,1.09647,,,,,,
25:32.0,1.09654,,,,,,
25:33.0,1.09588,,,,,,
25:34.0,1.0961,,,,,,
25:35.0,1.09585,,,,,,
25:36.0,1.09586,,,,,,
25:37.0,1.09574,,,,,,
25:38.0,1.09568,,,,,,
25:39.0,1.09596,,,,,,
25:40.0,1.09563,,,,,,
25:41.0,1.09554,,,,,,
25:42.0,1.09564,,,,,,
25:43.0,1.09546,,,,,,
25:44.0,1.09547,,,,,,
25:45.0,1.09552,,,,,,
25:46.0,1.09516,,,,,,
25:47.0,1.09517,,,,,,
25:48.0,1.0949,,,,,,
25:49.0,1.09496,,,,,,
25:50.0,1.09511,,,,,,
25:51.0,1.09527,,,,,,
25:52.0,1.09526,,,,,,
25:53.0,1.09543,,,,,,
25:54.0,1.09527,,,,,,
25:55.0,1.09543,,,,,,
25:56.0,1.09563,,,,,,
25:57.0,1.09514,,,,,,
25:58.0,1.09509,,,,,,
25:59.0,1.09552,,,,,,
26:00.0,1.09557,,,,,,
26:01.0,1.0951,,,,,,
26:02.0,1.09517,,,,,,
26:03.0,1.09512,,,,,,
26:04.0,1.09547,,,,,,
26:05.0,1.09554,,,,,,
26:06.0,1.09528,,,,,,
26:07.0,1.09537,,,,,,
26:08.0,1.09542,,,,,,
26:09.0,1.09524,,,,,,
26:10.0,1.0952,,,,,,
26:11.0,1.09515,,,,,,
26:12.0,1.09479,,,,,,
26:13.0,1.09535,,,,,,
26:14.0,1.09532,,,,,,
26:15.0,1.09515,,,,,,
26:16.0,1.09505,,,,,,
26:17.0,1.0953,,,,,,
26:18.0,1.09541,,,,,,
26:19.0,1.09486,,,,,,
26:20.0,1.0956,,,,,,
26:21.0,1.09592,,,,,,
26:22.0,1.09522,,,,,,
26:23.0,1.0957,,,,,,
26:24.0,1.09551,,,,,,
26:25.0,1.09564,,,,,,
26:26.0,1.09585,,,,,,
26:27.0,1.09552,,,,,,
26:28.0,1.09536,,,,,,
26:29.0,1.09537,,,,,,
26:30.0,1.09525,,,,,,
26:31.0,1.09497,,,,,,
26:32.0,1.09526,,,,,,
26:33.0,1.09538,,,,,,
26:34.0,1.09528,,,,,,
26:35.0,1.09544,,,,,,
26:36.0,1.09537,,,,,,
26:37.0,1.09558,,,,,,
26:38.0,1.09539,,,,,,
26:39.0,1.09575,,,,,,
26:40.0,1.09551,,,,,,
26:41.0,1.09536,,,,,,
26:42.0,1.09567,,,,,,
26:43.0,1.09534,,,,,,
26:44.0,1.09562,,,,,,
26:45.0,1.09575,,,,,,
26:46.0,1.09553,,,,,,
26:47.0,1.09568,,,,,,
26:48.0,1.09553,,,,,,
26:49.0,1.09553,,,,,,
26:50.0,1.09542,,,,,,
26:51.0,1.09559,,,,,,
26:52.0,1.09587,,,,,,
26:53.0,1.09573,,,,,,
26:54.0,1.09549,,,,,,
26:55.0,1.09586,,,,,,
26:56.0,1.09575,,,,,,
26:57.0,1.09582,,,,,,
26:58.0,1.09522,,,,,,
26:59.0,1.0956,,,,,,
27:00.0,1.0957,,,,,,
27:01.0,1.09567,,,,,,
27:02.0,1.09559,,,,,,
27:03.0,1.09596,,,,,,
27:04.0,1.09596,,,,,,
27:05.0,1.09591,,,,,,
27:06.0,1.09623,,,,,,
27:07.0,1.09572,,,,,,
27:08.0,1.0957,,,,,,
27:09.0,1.0957,,,,,,
27:10.0,1.09592,,,,,,
27:11.0,1.09576,,,,,,
27:12.0,1.09552,,,,,,
27:13.0,1.0957,,,,,,
27:14.0,1.09536,,,,,,
27:15.0,1.09566,,,,,,
27:16.0,1.09587,,,,,,
27:17.0,1.09549,,,,,,
27:18.0,1.09579,,,,,,
27:19.0,1.09571,,,,,,
27:20.0,1.09604,,,,,,
27:21.0,1.09592,,,,,,
27:22.0,1.09593,,,,,,
27:23.0,1.09575,,,,,,
27:24.0,1.09608,,,,,,
27:25.0,1.09636,,,,,,
27:26.0,1.09596,,,,,,
27:27.0,1.09623,,,,,,
27:28.0,1.09647,,,,,,
27:29.0,1.09625,,,,,,
27:30.0,1.09627,,,,,,
27:31.0,1.09609,,,,,,
27:32.0,1.09601,,,,,,
27:33.0,1.09602,,,,,,
27:34.0,1.09651,,,,,,
27:35.0,1.09617,,,,,,
27:36.0,1.09618,,,,,,
27:37.0,1.09609,,,,,,
27:38.0,1.09624,,,,,,
27:39.0,1.09606,,,,,,
27:40.0,1.09585,,,,,,
27:41.0,1.09598,,,,,,
27:42.0,1.09574,,,,,,
27:43.0,1.09579,,,,,,
27:44.0,1.09595,,,,,,
27:45.0,1.09642,,,,,,
27:46.0,1.09597,,,,,,
27:47.0,1.09575,,,,,,
27:48.0,1.09573,,,,,,
27:49.0,1.09578,,,,,,
27:50.0,1.09571,,,,,,
27:51.0,1.0957,,,,,,
27:52.0,1.09514,,,,,,
27:53.0,1.09488,,,,,,
27:54.0,1.09503,,,,,,
27:55.0,1.09436,,,,,,
27:56.0,1.09425,,,,,,
27:57.0,1.09472,,,,,,
27:58.0,1.09481,,,,,,
27:59.0,1.09475,,,,,,
28:00.0,1.09426,,,,,,
28:01.0,1.09475,,,,,,
28:02.0,1.09472,,,,,,
28:03.0,1.09427,,,,,,
28:04.0,1.09409,,,,,,
28:05.0,1.09457,,,,,,
28:06.0,1.09492,,,,,,
28:07.0,1.09424,,,,,,
28:08.0,1.09432,,,,,,
28:09.0,1.0944,,,,,,
28:10.0,1.09484,,,,,,
28:11.0,1.09463,,,,,,
28:12.0,1.09497,,,,,,
28:13.0,1.09514,,,,,,
28:14.0,1.09493,,,,,,
28:15.0,1.09485,,,,,,
28:16.0,1.09474,,,,,,
28:17.0,1.0964,,,,,,
28:18.0,1.09683,,,,,,
28:19.0,1.09632,,,,,,
28:20.0,1.09594,,,,,,
28:21.0,1.09565,,,,,,
28:22.0,1.09544,,,,,,
28:23.0,1.09541,,,,,,
28:24.0,1.09585,,,,,,
28:25.0,1.09578,,,,,,
28:26.0,1.09533,,,,,,
28:27.0,1.09567,,,,,,
28:28.0,1.0959,,,,,,
28:29.0,1.09557,,,,,,
28:30.0,1.09569,,,,,,
28:31.0,1.09563,,,,,,
28:32.0,1.09555,,,,,,
28:33.0,1.09533,,,,,,
28:34.0,1.09494,,,,,,
28:35.0,1.09527,,,,,,
28:36.0,1.09546,,,,,,
28:37.0,1.09535,,,,,,
28:38.0,1.09572,,,,,,
28:39.0,1.09503,,,,,,
28:40.0,1.09585,,,,,,
28:41.0,1.09581,,,,,,
28:42.0,1.09586,,,,,,
28:43.0,1.0958,,,,,,
28:44.0,1.09519,,,,,,
28:45.0,1.09482,,,,,,
28:46.0,1.09536,,,,,,
28:47.0,1.09584,,,,,,
28:48.0,1.0958,,,,,,
28:49.0,1.09535,,,,,,
28:50.0,1.09523,,,,,,
28:51.0,1.09496,,,,,,
28:52.0,1.0955,,,,,,
28:53.0,1.09516,,,,,,
28:54.0,1.09517,,,,,,
28:55.0,1.09522,,,,,,
28:56.0,1.0955,,,,,,
28:57.0,1.09482,,,,,,
28:58.0,1.09489,,,,,,
28:59.0,1.0951,,,,,,
29:00.0,1.09536,,,,,,
29:01.0,1.09512,,,,,,
29:02.0,1.09551,,,,,,
29:03.0,1.09506,,,,,,
29:04.0,1.09526,,,,,,
29:05.0,1.09511,,,,,,
29:06.0,1.09496,,,,,,
29:07.0,1.09485,,,,,,
29:08.0,1.09466,,,,,,
29:09.0,1.09471,,,,,,
29:10.0,1.09472,,,,,,
29:11.0,1.09464,,,,,,
29:12.0,1.09449,,,,,,
29:13.0,1.09441,,,,,,
29:14.0,1.09434,,,,,,
29:15.0,1.09495,,,,,,
29:16.0,1.09507,,,,,,
29:17.0,1.09444,,,,,,
29:18.0,1.09474,,,,,,
29:19.0,1.09474,,,,,,
29:20.0,1.09493,,,,,,
29:21.0,1.09507,,,,,,
29:22.0,1.09544,,,,,,
