VWC,H4,MS,PWP,H4
,,,26:01.0,0.78474
,,,26:02.0,0.78482
,,,26:03.0,0.78476
,,,26:04.0,0.7846
,,,26:05.0,0.78467
,,,26:06.0,0.78458
,,,26:07.0,0.78466
,,,26:08.0,0.78467
,,,26:09.0,0.78489
,,,26:10.0,0.78492
,,,26:11.0,0.78473
,,,26:12.0,0.78469
,,,26:13.0,0.78496
,,,26:14.0,0.785
,,,26:15.0,0.78488
,,,26:16.0,0.78535
,,,26:17.0,0.7849
,,,26:18.0,0.78464
,,,26:19.0,0.78485
,,,26:20.0,0.78463
,,,26:21.0,0.78478
,,,26:22.0,0.78519
,,,26:23.0,0.78475
,,,26:24.0,0.78515
,,,26:25.0,0.78508
,,,26:26.0,0.78523
,,,26:27.0,0.78528
,,,26:28.0,0.78504
,,,26:29.0,0.78516
,,,26:30.0,0.78542
,,,26:31.0,0.7854
,,,26:32.0,0.78576
,,,26:33.0,0.78533
,,,26:34.0,0.78515
,,,26:35.0,0.78523
,,,26:36.0,0.78523
,,,26:37.0,0.78542
,,,26:38.0,0.78564
,,,26:39.0,0.78543
,,,26:40.0,0.7858
,,,26:41.0,0.78542
,,,26:42.0,0.78561
,,,26:43.0,0.78532
,,,26:44.0,0.78577
,,,26:45.0,0.78531
,,,26:46.0,0.78567
,,,26:47.0,0.78537
,,,26:48.0,0.78565
,,,26:49.0,0.78584
,,,26:50.0,0.78555
,,,26:51.0,0.78565
,,,26:52.0,0.78604
,,,26:53.0,0.78597
,,,26:54.0,0.78614
,,,26:55.0,0.78576
,,,26:56.0,0.78559
,,,26:57.0,0.78563
,,,26:58.0,0.78594
,,,26:59.0,0.78589
,,,27:00.0,0.78586
,,,27:01.0,0.78617
,,,27:02.0,0.78595
,,,27:03.0,0.78612
,,,27:04.0,0.7861
,,,27:05.0,0.78591
,,,27:06.0,0.78555
,,,27:07.0,0.78557
,,,27:08.0,0.78609
,,,27:09.0,0.78591
,,,27:10.0,0.78576
,,,27:11.0,0.78544
,,,27:12.0,0.78587
,,,27:13.0,0.78558
,,,27:14.0,0.78565
,,,27:15.0,0.78574
,,,27:16.0,0.78575
,,,27:17.0,0.78568
,,,27:18.0,0.78589
,,,27:19.0,0.78563
,,,27:20.0,0.78608
,,,27:21.0,0.7861
,,,27:22.0,0.78611
,,,27:23.0,0.78629
,,,27:24.0,0.78595
,,,27:25.0,0.78597
,,,27:26.0,0.78575
,,,27:27.0,0.78601
,,,27:28.0,0.78608
,,,27:29.0,0.78587
,,,27:30.0,0.78608
,,,27:31.0,0.78618
,,,27:32.0,0.78607
,,,27:33.0,0.78612
,,,27:34.0,0.78601
,,,27:35.0,0.78589
,,,27:36.0,0.78616
,,,27:37.0,0.78579
,,,27:38.0,0.78608
,,,27:39.0,0.78607
,,,27:40.0,0.78628
,,,27:41.0,0.78625
,,,27:42.0,0.78648
,,,27:43.0,0.78619
,,,27:44.0,0.78621
,,,27:45.0,0.78615
,,,27:46.0,0.78664
,,,27:47.0,0.78684
,,,27:48.0,0.78642
,,,27:49.0,0.78685
,,,27:50.0,0.78671
,,,27:51.0,0.78644
,,,27:52.0,0.78666
,,,27:53.0,0.78642
,,,27:54.0,0.78634
,,,27:55.0,0.78636
,,,27:56.0,0.78649
,,,27:57.0,0.78639
,,,27:58.0,0.78641
,,,27:59.0,0.7865
,,,28:00.0,0.78665
,,,28:01.0,0.78628
,,,28:02.0,0.78614
,,,28:03.0,0.78662
,,,28:04.0,0.78704
,,,28:05.0,0.78667
,,,28:06.0,0.78665
,,,28:07.0,0.78692
,,,28:08.0,0.78653
,,,28:09.0,0.78656
,,,28:10.0,0.7866
,,,28:11.0,0.78664
,,,28:12.0,0.78632
,,,28:13.0,0.78635
,,,28:14.0,0.7867
,,,28:15.0,0.78646
,,,28:16.0,0.78649
,,,28:17.0,0.78608
,,,28:18.0,0.78623
,,,28:19.0,0.7869
,,,28:20.0,0.78638
,,,28:21.0,0.78643
,,,28:22.0,0.78681
,,,28:23.0,0.78633
,,,28:24.0,0.7867
,,,28:25.0,0.78679
,,,28:26.0,0.78674
,,,28:27.0,0.78625
,,,28:28.0,0.78613
,,,28:29.0,0.78645
,,,28:30.0,0.78623
,,,28:31.0,0.78606
,,,28:32.0,0.7861
,,,28:33.0,0.78646
,,,28:34.0,0.78621
,,,28:35.0,0.78662
,,,28:36.0,0.78654
,,,28:37.0,0.78673
,,,28:38.0,0.78642
,,,28:39.0,0.78634
,,,28:40.0,0.78649
,,,28:41.0,0.78606
,,,28:42.0,0.78612
,,,28:43.0,0.7861
,,,28:44.0,0.78701
,,,28:45.0,0.78689
,,,28:46.0,0.78638
,,,28:47.0,0.78661
,,,28:48.0,0.78661
,,,28:49.0,0.78679
,,,28:50.0,0.78687
,,,28:51.0,0.78703
,,,28:52.0,0.78672
,,,28:53.0,0.78631
,,,28:54.0,0.78678
,,,28:55.0,0.78673
,,,28:56.0,0.78633
,,,28:57.0,0.78643
,,,28:58.0,0.78654
,,,28:59.0,0.78619
,,,29:00.0,0.78661
,,,29:01.0,0.78668
,,,29:02.0,0.78649
,,,29:03.0,0.78666
,,,29:04.0,0.78678
,,,29:05.0,0.78721
,,,29:06.0,0.78724
,,,29:07.0,0.78695
,,,29:08.0,0.78699
,,,29:09.0,0.78703
,,,29:10.0,0.78729
,,,29:11.0,0.78694
,,,29:12.0,0.78694
,,,29:13.0,0.7867
,,,29:14.0,0.78711
,,,29:15.0,0.78672
,,,29:16.0,0.78696
,,,29:17.0,0.78734
,,,29:18.0,0.78714
,,,29:19.0,0.78705
,,,29:20.0,0.78684
,,,29:21.0,0.78726
,,,29:22.0,0.78732
,,,29:23.0,0.78722
,,,29:24.0,0.78766
,,,29:25.0,0.7874
,,,29:26.0,0.7876
,,,29:27.0,0.78735
,,,29:28.0,0.78769
,,,29:29.0,0.78761
,,,29:30.0,0.78744
,,,29:31.0,0.78734
,,,29:32.0,0.7875
,,,29:33.0,0.78755
,,,29:34.0,0.78788
,,,29:35.0,0.78781
,,,29:36.0,0.78744
,,,29:37.0,0.78715
,,,29:38.0,0.78725
,,,29:39.0,0.78759
,,,29:40.0,0.78766
,,,29:41.0,0.78758
,,,29:42.0,0.78775
,,,29:43.0,0.78779
,,,29:44.0,0.78758
,,,29:45.0,0.7877
,,,29:46.0,0.78753
,,,29:47.0,0.78788
,,,29:48.0,0.78793
,,,29:49.0,0.78802
,,,29:50.0,0.78765
,,,29:51.0,0.78712
,,,29:52.0,0.78723
,,,29:53.0,0.78723
,,,29:54.0,0.78731
,,,29:55.0,0.78758
,,,29:56.0,0.78751
,,,29:57.0,0.78749
,,,29:58.0,0.78726
,,,29:59.0,0.78724
,,,30:00.0,0.78712
,,,30:01.0,0.78717
,,,30:02.0,0.78702
,,,30:03.0,0.78741
,,,30:04.0,0.78692
,,,30:05.0,0.7869
,,,30:06.0,0.78703
,,,30:07.0,0.7873
,,,30:08.0,0.78737
,,,30:09.0,0.78746
,,,30:10.0,0.7869
,,,30:11.0,0.78715
,,,30:12.0,0.78759
,,,30:13.0,0.7875
,,,30:14.0,0.78769
,,,30:15.0,0.78731
,,,30:16.0,0.78738
,,,30:17.0,0.7872
,,,30:18.0,0.78715
,,,30:19.0,0.78728
,,,30:20.0,0.78718
,,,30:21.0,0.78703
,,,30:22.0,0.78721
,,,30:23.0,0.78728
,,,30:24.0,0.78693
,,,30:25.0,0.78725
,,,30:26.0,0.7875
,,,30:27.0,0.78775
,,,30:28.0,0.7876
,,,30:29.0,0.7876
,,,30:30.0,0.78783
,,,30:31.0,0.78749
,,,30:32.0,0.78745
,,,30:33.0,0.78748
,,,30:34.0,0.78791
,,,30:35.0,0.78755
,,,30:36.0,0.78708
,,,30:37.0,0.78741
,,,30:38.0,0.78716
,,,30:39.0,0.78732
,,,30:40.0,0.78751
,,,30:41.0,0.78764
,,,30:42.0,0.78714
,,,30:43.0,0.78706
,,,30:44.0,0.7877
,,,30:45.0,0.78759
,,,30:46.0,0.78788
,,,30:47.0,0.78738
,,,30:48.0,0.7872
,,,30:49.0,0.78747
,,,30:50.0,0.78727
,,,30:51.0,0.78751
,,,30:52.0,0.78739
,,,30:53.0,0.78788
,,,30:54.0,0.78765
,,,30:55.0,0.78749
,,,30:56.0,0.78701
,,,30:57.0,0.78778
,,,30:58.0,0.78697
,,,30:59.0,0.78731
,,,31:00.0,0.78758
,,,31:01.0,0.78727
,,,31:02.0,0.78759
,,,31:03.0,0.78776
,,,31:04.0,0.78786
,,,31:05.0,0.78752
,,,31:06.0,0.78747
,,,31:07.0,0.78767
,,,31:08.0,0.78753
,,,31:09.0,0.78773
,,,31:10.0,0.7874
,,,31:11.0,0.78683
,,,31:12.0,0.78704
,,,31:13.0,0.78706
,,,31:14.0,0.78725
,,,31:15.0,0.78734
,,,31:16.0,0.787
,,,31:17.0,0.78687
,,,31:18.0,0.78724
,,,31:19.0,0.78749
,,,31:20.0,0.78758
,,,31:21.0,0.78767
,,,31:22.0,0.78776
,,,31:23.0,0.78793
,,,31:24.0,0.78769
,,,31:25.0,0.78775
,,,31:26.0,0.78757
,,,31:27.0,0.78771
,,,31:28.0,0.78797
,,,31:29.0,0.78822
,,,31:30.0,0.78802
,,,31:31.0,0.7882
,,,31:32.0,0.78801
,,,31:33.0,0.78791
,,,31:34.0,0.78833
,,,31:35.0,0.78806
,,,31:36.0,0.78835
,,,31:37.0,0.78806
,,,31:38.0,0.78845
,,,31:39.0,0.78825
,,,31:40.0,0.78837
,,,31:41.0,0.78832
,,,31:42.0,0.78809
,,,31:43.0,0.78783
,,,31:44.0,0.78811
,,,31:45.0,0.78864
,,,31:46.0,0.78811
,,,31:47.0,0.78781
,,,31:48.0,0.78784
,,,31:49.0,0.78817
,,,31:50.0,0.78826
,,,31:51.0,0.78829
,,,31:52.0,0.78844
,,,31:53.0,0.7884
,,,31:54.0,0.78843
,,,31:55.0,0.78829
,,,31:56.0,0.78788
,,,31:57.0,0.78809
,,,31:58.0,0.78799
,,,31:59.0,0.78787
,,,32:00.0,0.78803
,,,32:01.0,0.78848
,,,32:02.0,0.78788
,,,32:03.0,0.78831
,,,32:04.0,0.78861
,,,32:05.0,0.78837
,,,32:06.0,0.78875
,,,32:07.0,0.78881
,,,32:08.0,0.78855
,,,32:09.0,0.78879
,,,32:10.0,0.78878
,,,32:11.0,0.78882
,,,32:12.0,0.78905
,,,32:13.0,0.78892
,,,32:14.0,0.78899
,,,32:15.0,0.78875
,,,32:16.0,0.7887
,,,32:17.0,0.78919
,,,32:18.0,0.78909
,,,32:19.0,0.78934
,,,32:20.0,0.78912
,,,32:21.0,0.78934
,,,32:22.0,0.78899
,,,32:23.0,0.789
,,,32:24.0,0.78899
,,,32:25.0,0.78913
,,,32:26.0,0.7891
,,,32:27.0,0.78904
,,,32:28.0,0.78918
,,,32:29.0,0.78894
,,,32:30.0,0.78921
,,,32:31.0,0.78925
,,,32:32.0,0.78964
,,,32:33.0,0.78903
,,,32:34.0,0.78881
,,,32:35.0,0.78931
,,,32:36.0,0.78882
,,,32:37.0,0.78915
,,,32:38.0,0.78921
,,,32:39.0,0.78949
,,,32:40.0,0.78939
,,,32:41.0,0.78963
,,,32:42.0,0.78986
,,,32:43.0,0.78963
,,,32:44.0,0.78974
,,,32:45.0,0.78935
,,,32:46.0,0.78942
,,,32:47.0,0.78933
,,,32:48.0,0.78933
,,,32:49.0,0.78939
,,,32:50.0,0.78951
,,,32:51.0,0.78964
,,,32:52.0,0.78967
,,,32:53.0,0.78969
,,,32:54.0,0.78965
,,,32:55.0,0.79002
,,,32:56.0,0.78943
,,,32:57.0,0.78941
,,,32:58.0,0.79005
,,,32:59.0,0.78993
,,,33:00.0,0.78983
,,,33:01.0,0.79008
,,,33:02.0,0.78998
,,,33:03.0,0.78975
,,,33:04.0,0.79011
,,,33:05.0,0.78986
,,,33:06.0,0.79035
,,,33:07.0,0.79037
,,,33:08.0,0.79026
,,,33:09.0,0.78994
,,,33:10.0,0.78978
,,,33:11.0,0.79022
,,,33:12.0,0.79015
,,,33:13.0,0.79037
,,,33:14.0,0.79023
,,,33:15.0,0.78957
,,,33:16.0,0.78982
,,,33:17.0,0.78983
,,,33:18.0,0.78977
,,,33:19.0,0.78979
,,,33:20.0,0.79005
,,,33:21.0,0.79022
,,,33:22.0,0.78976
,,,33:23.0,0.79003
,,,33:24.0,0.78984
,,,33:25.0,0.78958
,,,33:26.0,0.78993
,,,33:27.0,0.78983
,,,33:28.0,0.78996
,,,33:29.0,0.7899
,,,33:30.0,0.78986
,,,33:31.0,0.79006
,,,33:32.0,0.7903
,,,33:33.0,0.79035
,,,33:34.0,0.79015
,,,33:35.0,0.78991
,,,33:36.0,0.78981
,,,33:37.0,0.78968
,,,33:38.0,0.79014
,,,33:39.0,0.78953
,,,33:40.0,0.78984
,,,33:41.0,0.79015
,,,33:42.0,0.79017
,,,33:43.0,0.79035
,,,33:44.0,0.78983
,,,33:45.0,0.79001
,,,33:46.0,0.79025
,,,33:47.0,0.79032
,,,33:48.0,0.79101
,,,33:49.0,0.79032
,,,33:50.0,0.78928
,,,33:51.0,0.78973
,,,33:52.0,0.79011
,,,33:53.0,0.79025
,,,33:54.0,0.79005
,,,33:55.0,0.78986
,,,33:56.0,0.7901
,,,33:57.0,0.79009
,,,33:58.0,0.78973
,,,33:59.0,0.79018
,,,34:00.0,0.78994
,,,34:01.0,0.78976
,,,34:02.0,0.79003
,,,34:03.0,0.78988
,,,34:04.0,0.78985
,,,34:05.0,0.78993
,,,34:06.0,0.79002
,,,34:07.0,0.79031
,,,34:08.0,0.79001
,,,34:09.0,0.78985
,,,34:10.0,0.79051
,,,34:11.0,0.78994
,,,34:12.0,0.79021
,,,34:13.0,0.79033
,,,34:14.0,0.79031
,,,34:15.0,0.79046
,,,34:16.0,0.79079
,,,34:17.0,0.79052
,,,34:18.0,0.7908
,,,34:19.0,0.79062
,,,34:20.0,0.79052
,,,34:21.0,0.79063
,,,34:22.0,0.7908
,,,34:23.0,0.79083
,,,34:24.0,0.79106
,,,34:25.0,0.79048
,,,34:26.0,0.79076
,,,34:27.0,0.79059
,,,34:28.0,0.79033
,,,34:29.0,0.79002
,,,34:30.0,0.79034
,,,34:31.0,0.7907
,,,34:32.0,0.79109
,,,34:33.0,0.79036
,,,34:34.0,0.79014
,,,34:35.0,0.79054
,,,34:36.0,0.79042
,,,34:37.0,0.79025
,,,34:38.0,0.7906
,,,34:39.0,0.79037
,,,34:40.0,0.79011
,,,34:41.0,0.78995
,,,34:42.0,0.7903
,,,34:43.0,0.79016
,,,34:44.0,0.79004
,,,34:45.0,0.7903
,,,34:46.0,0.79064
,,,34:47.0,0.7901
,,,34:48.0,0.78994
,,,34:49.0,0.79033
,,,34:50.0,0.79025
,,,34:51.0,0.79051
,,,34:52.0,0.79007
,,,34:53.0,0.79004
,,,34:54.0,0.79033
,,,34:55.0,0.79016
,,,34:56.0,0.79053
,,,34:57.0,0.78999
,,,34:58.0,0.79027
,,,34:59.0,0.79044
,,,35:00.0,0.79022
,,,35:01.0,0.79048
,,,35:02.0,0.79067
,,,35:03.0,0.79002
,,,35:04.0,0.79058
,,,35:05.0,0.79024
,,,35:06.0,0.79011
,,,35:07.0,0.78977
,,,35:08.0,0.78967
,,,35:09.0,0.7895
,,,35:10.0,0.78944
,,,35:11.0,0.78925
,,,35:12.0,0.78897
,,,35:13.0,0.78916
,,,35:14.0,0.78923
,,,35:15.0,0.78886
,,,35:16.0,0.789
,,,35:17.0,0.78882
,,,35:18.0,0.78895
,,,35:19.0,0.78905
,,,35:20.0,0.78878
,,,35:21.0,0.78886
,,,35:22.0,0.78854
,,,35:23.0,0.78853
,,,35:24.0,0.78872
,,,35:25.0,0.78828
,,,35:26.0,0.78869
,,,35:27.0,0.78859
,,,35:28.0,0.78827
,,,35:29.0,0.78841
,,,35:30.0,0.78842
,,,35:31.0,0.78844
,,,35:32.0,0.7888
,,,35:33.0,0.78832
,,,35:34.0,0.78827
,,,35:35.0,0.78842
,,,35:36.0,0.78852
,,,35:37.0,0.78873
,,,35:38.0,0.78874
,,,35:39.0,0.78927
,,,35:40.0,0.78885
,,,35:41.0,0.78924
,,,35:42.0,0.78906
,,,35:43.0,0.78899
,,,35:44.0,0.78914
,,,35:45.0,0.78908
,,,35:46.0,0.78932
,,,35:47.0,0.78896
,,,35:48.0,0.78939
,,,35:49.0,0.78867
,,,35:50.0,0.78919
,,,35:51.0,0.78924
,,,35:52.0,0.78919
,,,35:53.0,0.78938
,,,35:54.0,0.78908
,,,35:55.0,0.78904
,,,35:56.0,0.78876
,,,35:57.0,0.78893
,,,35:58.0,0.789
,,,35:59.0,0.78861
,,,36:00.0,0.7888
,,,36:01.0,0.78874
,,,36:02.0,0.78875
,,,36:03.0,0.78883
,,,36:04.0,0.78911
,,,36:05.0,0.789
,,,36:06.0,0.789
,,,36:07.0,0.78867
,,,36:08.0,0.78877
,,,36:09.0,0.78864
,,,36:10.0,0.78866
,,,36:11.0,0.78883
,,,36:12.0,0.78868
,,,36:13.0,0.789
,,,36:14.0,0.78887
,,,36:15.0,0.78843
,,,36:16.0,0.78862
,,,36:17.0,0.7881
,,,36:18.0,0.78857
,,,36:19.0,0.78864
,,,36:20.0,0.78859
,,,36:21.0,0.78859
,,,36:22.0,0.78885
,,,36:23.0,0.78879
,,,36:24.0,0.78831
,,,36:25.0,0.78843
,,,36:26.0,0.78845
,,,36:27.0,0.78856
,,,36:28.0,0.78822
,,,36:29.0,0.78832
,,,36:30.0,0.78837
,,,36:31.0,0.78842
,,,36:32.0,0.78854
,,,36:33.0,0.78812
,,,36:34.0,0.78855
,,,36:35.0,0.78837
,,,36:36.0,0.78859
,,,36:37.0,0.78876
,,,36:38.0,0.7888
,,,36:39.0,0.78825
,,,36:40.0,0.78852
,,,36:41.0,0.78816
,,,36:42.0,0.78836
,,,36:43.0,0.7885
,,,36:44.0,0.78871
,,,36:45.0,0.78872
,,,36:46.0,0.78863
,,,36:47.0,0.78862
,,,36:48.0,0.78853
,,,36:49.0,0.78851
,,,36:50.0,0.78841
,,,36:51.0,0.789
,,,36:52.0,0.7885
,,,36:53.0,0.78853
,,,36:54.0,0.78867
,,,36:55.0,0.78902
,,,36:56.0,0.78891
,,,36:57.0,0.78925
,,,36:58.0,0.78894
,,,36:59.0,0.78888
,,,37:00.0,0.78892
,,,37:01.0,0.7893
,,,37:02.0,0.78925
,,,37:03.0,0.78945
,,,37:04.0,0.7892
,,,37:05.0,0.78912
,,,37:06.0,0.78914
,,,37:07.0,0.78891
,,,37:08.0,0.78955
,,,37:09.0,0.78972
,,,37:10.0,0.78951
,,,37:11.0,0.78927
,,,37:12.0,0.78952
,,,37:13.0,0.78949
,,,37:14.0,0.78943
,,,37:15.0,0.78949
,,,37:16.0,0.78957
,,,37:17.0,0.78945
,,,37:18.0,0.7891
,,,37:19.0,0.78902
,,,37:20.0,0.78909
,,,37:21.0,0.78919
,,,37:22.0,0.78933
,,,37:23.0,0.78927
,,,37:24.0,0.78947
,,,37:25.0,0.78971
,,,37:26.0,0.78957
,,,37:27.0,0.78873
,,,37:28.0,0.78932
,,,37:29.0,0.78919
,,,37:30.0,0.78892
,,,37:31.0,0.78883
,,,37:32.0,0.7886
,,,37:33.0,0.78874
,,,37:34.0,0.78879
,,,37:35.0,0.78908
,,,37:36.0,0.78895
,,,37:37.0,0.78853
,,,37:38.0,0.78872
,,,37:39.0,0.78839
,,,37:40.0,0.7885
,,,37:41.0,0.78838
,,,37:42.0,0.78863
,,,37:43.0,0.78838
,,,37:44.0,0.78809
,,,37:45.0,0.78874
,,,37:46.0,0.78857
,,,37:47.0,0.78862
,,,37:48.0,0.78871
,,,37:49.0,0.78843
,,,37:50.0,0.78864
,,,37:51.0,0.78836
,,,37:52.0,0.78814
,,,37:53.0,0.78837
,,,37:54.0,0.78844
,,,37:55.0,0.78857
,,,37:56.0,0.78822
,,,37:57.0,0.78828
,,,37:58.0,0.78784
,,,37:59.0,0.78745
,,,38:00.0,0.78806
,,,38:01.0,0.78781
,,,38:02.0,0.78735
,,,38:03.0,0.78791
,,,38:04.0,0.78795
,,,38:05.0,0.78818
,,,38:06.0,0.78789
,,,38:07.0,0.78766
,,,38:08.0,0.78761
,,,38:09.0,0.78733
,,,38:10.0,0.7874
,,,38:11.0,0.78711
,,,38:12.0,0.78736
,,,38:13.0,0.78747
,,,38:14.0,0.78763
,,,38:15.0,0.78744
,,,38:16.0,0.78762
,,,38:17.0,0.7873
,,,38:18.0,0.78689
,,,38:19.0,0.78696
,,,38:20.0,0.78723
,,,38:21.0,0.78715
,,,38:22.0,0.78713
,,,38:23.0,0.78708
,,,38:24.0,0.78693
,,,38:25.0,0.7871
,,,38:26.0,0.78707
,,,38:27.0,0.78696
,,,38:28.0,0.787
,,,38:29.0,0.78716
,,,38:30.0,0.78727
,,,38:31.0,0.78702
,,,38:32.0,0.78676
,,,38:33.0,0.78676
,,,38:34.0,0.78665
,,,38:35.0,0.78683
,,,38:36.0,0.78698
,,,38:37.0,0.78672
,,,38:38.0,0.78653
,,,38:39.0,0.78669
,,,38:40.0,0.78648
,,,38:41.0,0.7863
,,,38:42.0,0.78655
,,,38:43.0,0.78674
,,,38:44.0,0.78653
,,,38:45.0,0.78684
,,,38:46.0,0.78643
,,,38:47.0,0.78665
,,,38:48.0,0.78676
,,,38:49.0,0.78632
,,,38:50.0,0.78652
,,,38:51.0,0.7867
,,,38:52.0,0.78662
,,,38:53.0,0.78671
,,,38:54.0,0.78646
,,,38:55.0,0.7867
,,,38:56.0,0.78667
,,,38:57.0,0.78675
,,,38:58.0,0.78682
,,,38:59.0,0.78692
,,,39:00.0,0.78657
,,,39:01.0,0.78625
,,,39:02.0,0.78662
,,,39:03.0,0.78661
,,,39:04.0,0.7868
,,,39:05.0,0.78671
,,,39:06.0,0.78639
,,,39:07.0,0.78674
,,,39:08.0,0.78686
,,,39:09.0,0.78694
,,,39:10.0,0.78734
,,,39:11.0,0.78695
,,,39:12.0,0.78663
,,,39:13.0,0.78668
,,,39:14.0,0.78647
,,,39:15.0,0.78664
,,,39:16.0,0.78675
,,,39:17.0,0.78653
,,,39:18.0,0.78683
,,,39:19.0,0.78657
,,,39:20.0,0.78644
,,,39:21.0,0.78675
,,,39:22.0,0.78655
,,,39:23.0,0.78658
,,,39:24.0,0.78741
,,,39:25.0,0.78726
,,,39:26.0,0.78733
,,,39:27.0,0.78714
,,,39:28.0,0.78707
,,,39:29.0,0.78751
,,,39:30.0,0.78735
,,,39:31.0,0.7872
,,,39:32.0,0.78754
,,,39:33.0,0.78751
,,,39:34.0,0.78739
,,,39:35.0,0.78764
,,,39:36.0,0.78807
,,,39:37.0,0.78783
,,,39:38.0,0.78792
,,,39:39.0,0.78744
,,,39:40.0,0.78781
,,,39:41.0,0.78755
,,,39:42.0,0.78757
,,,39:43.0,0.78755
,,,39:44.0,0.7877
,,,39:45.0,0.78759
,,,39:46.0,0.78768
,,,39:47.0,0.78809
,,,39:48.0,0.78806
,,,39:49.0,0.78793
,,,39:50.0,0.78782
,,,39:51.0,0.78812
,,,39:52.0,0.78805
,,,39:53.0,0.78786
,,,39:54.0,0.78824
,,,39:55.0,0.78788
,,,39:56.0,0.78798
,,,39:57.0,0.78779
,,,39:58.0,0.78804
,,,39:59.0,0.78799
,,,40:00.0,0.78751
,,,40:01.0,0.78739
,,,40:02.0,0.7871
,,,40:03.0,0.78768
,,,40:04.0,0.78785
,,,40:05.0,0.78746
,,,40:06.0,0.78773
,,,40:07.0,0.78787
,,,40:08.0,0.78833
,,,40:09.0,0.78807
,,,40:10.0,0.78828
,,,40:11.0,0.78838
,,,40:12.0,0.78828
,,,40:13.0,0.78815
,,,40:14.0,0.78852
,,,40:15.0,0.78839
,,,40:16.0,0.78849
,,,40:17.0,0.7884
,,,40:18.0,0.78811
,,,40:19.0,0.7887
,,,40:20.0,0.78885
,,,40:21.0,0.78826
,,,40:22.0,0.7884
,,,40:23.0,0.78855
,,,40:24.0,0.78867
,,,40:25.0,0.78858
,,,40:26.0,0.78829
,,,40:27.0,0.78842
,,,40:28.0,0.78871
,,,40:29.0,0.78842
,,,40:30.0,0.78863
,,,40:31.0,0.78843
,,,40:32.0,0.78918
,,,40:33.0,0.78862
,,,40:34.0,0.78857
,,,40:35.0,0.78882
,,,40:36.0,0.78896
,,,40:37.0,0.78889
,,,40:38.0,0.78918
,,,40:39.0,0.78932
,,,40:40.0,0.7893
,,,40:41.0,0.78909
,,,40:42.0,0.78909
,,,40:43.0,0.78907
,,,40:44.0,0.78876
,,,40:45.0,0.78874
,,,40:46.0,0.78908
,,,40:47.0,0.78883
,,,40:48.0,0.7893
,,,40:49.0,0.78862
,,,40:50.0,0.78893
,,,40:51.0,0.7892
,,,40:52.0,0.78876
,,,40:53.0,0.78919
,,,40:54.0,0.78873
,,,40:55.0,0.78899
,,,40:56.0,0.7892
,,,40:57.0,0.78907
,,,40:58.0,0.78932
,,,40:59.0,0.78938
,,,41:00.0,0.78958
,,,41:01.0,0.7894
,,,41:02.0,0.78963
,,,41:03.0,0.78927
,,,41:04.0,0.78958
,,,41:05.0,0.78948
,,,41:06.0,0.78973
,,,41:07.0,0.78987
,,,41:08.0,0.78988
,,,41:09.0,0.7902
,,,41:10.0,0.79008
,,,41:11.0,0.79046
,,,41:12.0,0.79024
,,,41:13.0,0.79012
,,,41:14.0,0.79026
,,,41:15.0,0.78977
,,,41:16.0,0.79013
,,,41:17.0,0.7901
,,,41:18.0,0.78999
,,,41:19.0,0.7896
,,,41:20.0,0.78998
,,,41:21.0,0.7901
,,,41:22.0,0.79018
,,,41:23.0,0.79006
,,,41:24.0,0.79018
,,,41:25.0,0.78972
,,,41:26.0,0.79012
,,,41:27.0,0.79026
,,,41:28.0,0.79007
,,,41:29.0,0.79052
,,,41:30.0,0.79059
,,,41:31.0,0.79006
,,,41:32.0,0.79012
,,,41:33.0,0.79013
,,,41:34.0,0.79024
,,,41:35.0,0.79036
,,,41:36.0,0.79014
,,,41:37.0,0.79046
,,,41:38.0,0.79059
,,,41:39.0,0.79049
,,,41:40.0,0.79032
,,,41:41.0,0.79005
,,,41:42.0,0.79012
,,,41:43.0,0.78985
,,,41:44.0,0.79046
,,,41:45.0,0.79033
,,,41:46.0,0.79011
,,,41:47.0,0.79004
,,,41:48.0,0.79013
,,,41:49.0,0.79017
,,,41:50.0,0.79009
,,,41:51.0,0.79037
,,,41:52.0,0.79024
,,,41:53.0,0.78953
,,,41:54.0,0.78961
,,,41:55.0,0.79024
,,,41:56.0,0.79045
,,,41:57.0,0.79028
,,,41:58.0,0.79041
,,,41:59.0,0.79037
,,,42:00.0,0.79078
,,,42:01.0,0.79041
,,,42:02.0,0.79033
,,,42:03.0,0.79002
,,,42:04.0,0.79003
,,,42:05.0,0.79002
,,,42:06.0,0.79031
,,,42:07.0,0.78995
,,,42:08.0,0.78957
,,,42:09.0,0.79013
,,,42:10.0,0.79009
,,,42:11.0,0.79017
,,,42:12.0,0.78978
,,,42:13.0,0.79058
,,,42:14.0,0.79014
,,,42:15.0,0.78986
,,,42:16.0,0.79001
,,,42:17.0,0.78992
,,,42:18.0,0.78983
,,,42:19.0,0.79025
,,,42:20.0,0.79011
,,,42:21.0,0.79008
,,,42:22.0,0.79012
,,,42:23.0,0.7903
,,,42:24.0,0.79013
,,,42:25.0,0.79026
,,,42:26.0,0.79064
,,,42:27.0,0.79013
,,,42:28.0,0.79039
,,,42:29.0,0.79015
,,,42:30.0,0.79038
,,,42:31.0,0.78983
,,,42:32.0,0.78989
,,,42:33.0,0.79005
,,,42:34.0,0.79001
,,,42:35.0,0.79013
,,,42:36.0,0.79015
,,,42:37.0,0.79041
,,,42:38.0,0.79022
,,,42:39.0,0.79036
